query_latitude,query_longitude,num_categories,name,distance,fsqid,num_attributes
43.641529,-79.386741,2,Town Crier Pub,782,4d892556401a224b9eb38618,0
43.641529,-79.386741,2,Kellys Landing,493,59a0c566fc9e941199511d9f,0
43.641529,-79.386741,1,Chotto Matte,843,5a4fdf56772fbc5e9fa73c7f,0
43.641529,-79.386741,2,Roywoods,990,56f6ee66498e7f811a135ddd,0
43.641529,-79.386741,3,Jack Astor's,481,4ae0cf40f964a520bc8221e3,0
43.641529,-79.386741,2,Earl's Kitchen & Bar,753,4d2b615e342d6dcb2b8115cb,0
43.641529,-79.386741,3,Tim Hortons,609,4c3c73137ea89521dc322247,0
43.641529,-79.386741,2,Ruth's Chris Steak House,935,50ca02c5245f2d4aa8c2c53d,0
43.641529,-79.386741,2,The Pint Public House,251,59618608603d2a7c9475ba34,0
43.641529,-79.386741,1,Minami,583,5fb5b1ca5e25237e72d6ec38,0
43.641529,-79.386741,1,Aroma Espresso Bar,649,55a40a8e498e0819937a8534,0
43.641529,-79.386741,2,Hunters Landing,815,523a2355498e1d680be63936,0
43.641529,-79.386741,2,Kinka Izakaya,532,5dd57755154c6b000888e652,0
43.641529,-79.386741,1,Boston Pizza,332,4dde735f7d8bb03c06b3db73,0
43.641529,-79.386741,2,Moxies,572,5234f22411d2754113a667cf,0
43.641529,-79.386741,1,Starbucks,195,5be3d209c58ed7002cdb197e,0
43.78387252467251,-79.40786809814757,1,Buk Chang Dong Soon Tofu,928,4b5c97d1f964a520a83829e3,0
43.78387252467251,-79.40786809814757,1,Finch Station Hot Dog Stand,638,4d31363f72a8b1f79e0992d0,0
43.78387252467251,-79.40786809814757,2,Chatime,864,51e1a884498ef75e2735480f,0
43.78387252467251,-79.40786809814757,1,Jung Soo Nae Restaurant,737,4af4c64df964a5200ef621e3,0
43.78387252467251,-79.40786809814757,3,Tim Hortons,961,4b74f88df964a520b7f92de3,0
43.78387252467251,-79.40786809814757,1,Burrito Place,685,51795105498e74dbd890c160,0
43.78387252467251,-79.40786809814757,2,CoCo Fresh Tea & Juice,906,54978327498ea9800f74ba86,0
43.78387252467251,-79.40786809814757,2,Soul Cafe,891,4e2221a222717a5245d2b99c,0
43.78387252467251,-79.40786809814757,3,Tim Hortons,684,4be3277021d5a59358561811,0
43.78387252467251,-79.40786809814757,1,Starbucks,792,4ae5c426f964a520dda121e3,0
43.78387252467251,-79.40786809814757,2,Gong Cha Tea,912,555653b0498efe10bd88ab1a,0
43.78387252467251,-79.40786809814757,1,Lim Ga Ne,838,4bbfdb854cdfc9b6d0199221,0
43.78387252467251,-79.40786809814757,1,Yupdduk Toronto,961,55f09062498e840c7d0ab8d1,0
43.78387252467251,-79.40786809814757,1,MeNami,872,569844c6498e932eb1eab478,0
43.78387252467251,-79.40786809814757,3,Tim Hortons,788,4e46049c18a8f9804cc395c7,0
43.78387252467251,-79.40786809814757,1,Kayagum,884,4f3ae177e4b0a9ee4bcd617c,0
43.78387252467251,-79.40786809814757,2,Cafe Princess,793,4b57c452f964a520fe3f28e3,0
43.78387252467251,-79.40786809814757,1,Big Al's Flyin Phillys,531,53697128498e42604a8e9506,0
43.78387252467251,-79.40786809814757,2,Twister Karaoke,797,4bb6caafef159c746d8e76f7,0
43.78387252467251,-79.40786809814757,2,The Palm Condominium Residences,665,ef371a4a002741480e01b471,0
43.78387252467251,-79.40786809814757,1,Cups,688,61c11c473c621235f310aeef,0
43.78387252467251,-79.40786809814757,2,Kkorae,752,51cb764d498e0db280175426,0
43.78387252467251,-79.40786809814757,1,Pizza Hut,966,4d5db54b868ba35dc30073fa,0
43.78387252467251,-79.40786809814757,1,Sushi Shop,780,5dfce010d42a9c0007150344,0
43.78387252467251,-79.40786809814757,3,Piazza Manna,781,4cdc32954006a1438939ddb2,0
43.78387252467251,-79.40786809814757,1,the Chuen Mo Duck Pot,798,516c8319e4b0c13c3076c494,0
43.78387252467251,-79.40786809814757,3,Chicken in the Kitchen,803,5bc2b848625a66002ca9a09d,0
43.78387252467251,-79.40786809814757,3,Yonge Karaoke,810,4d214b4ab69c6dcb141e7895,0
43.78387252467251,-79.40786809814757,1,Soup and Salt Restaurant,828,cc667001c9854d12ce7ff144,0
43.78387252467251,-79.40786809814757,1,Gui Gui Korean Bbq,831,5e51f4300f683f0008cb0fdf,0
43.78387252467251,-79.40786809814757,1,Gol's Lanzhou Noodle,838,60ce6314369db67aa415122b,0
43.78387252467251,-79.40786809814757,1,Cafe Daily,844,5f90c7aa6fdafe4122d8a282,0
43.78387252467251,-79.40786809814757,1,bb.q Chicken & Pub,857,5e8f9a74295e8a00079c26ad,0
43.78387252467251,-79.40786809814757,2,Oh Bar,872,5160d351498ee174c7e378ca,0
43.78387252467251,-79.40786809814757,1,Nol E Tuh,874,4b86e148f964a52093a331e3,0
43.78387252467251,-79.40786809814757,1,Chowon Korean Restaurant - North York,878,63e183470cd32e7e9e43a1a9,0
43.78387252467251,-79.40786809814757,1,Supreme Shawarma,884,5196885e498ec8574d75c9bc,0
43.78387252467251,-79.40786809814757,1,Onoff Toronto Bar,884,638ec5f883278061c8fe62a9,0
43.78387252467251,-79.40786809814757,1,Coco North York,899,5e45b1403a33460008a6dc43,0
43.78387252467251,-79.40786809814757,1,Shanghai Restaurant,907,4c81cc8e47cc224b9843809f,0
43.78387252467251,-79.40786809814757,1,The Rents,913,4c5cbee07735c9b641588d72,0
43.78387252467251,-79.40786809814757,1,Cheers Chicken & Beers,931,5441afea498e7311897326d3,0
43.78387252467251,-79.40786809814757,1,Zhang Liang Spicy Hotpot,932,62ffbc9ba0b830016fc30353,0
43.78387252467251,-79.40786809814757,2,Coffee Jazz Mixers,938,534ab00f498ed9825404cd56,0
43.78387252467251,-79.40786809814757,1,Kimbab Korea Restaurant,940,4c80380e47cc224ba643719f,0
43.78387252467251,-79.40786809814757,1,Miss Fu in Chengdu,941,5ff8d2a57f7eda5bf1b2ea7b,0
43.78387252467251,-79.40786809814757,2,Meet You,948,5b1894c9b8fd9d0039974b87,0
43.78387252467251,-79.40786809814757,1,Arirang Hotdog,963,61511be69e3f816dfff1f30d,0
43.78387252467251,-79.40786809814757,1,Toranj Bakery,673,125fd6303f9e46708028f197,0
43.78387252467251,-79.40786809814757,1,Bliss Night Club & Lounge,685,8d527b8ad1444dfbefa93af3,0
43.70751755961952,-79.30252066313936,1,Gingerman Restaurant,515,4bd847e709ecb713146d487c,0
43.70751755961952,-79.30252066313936,2,Peek Freans Cookie Outlet,788,4c69a3588e7c0f47e629e00f,0
43.70751755961952,-79.30252066313936,3,Jawny Bakers,856,4b5a3842f964a52023b528e3,0
43.70751755961952,-79.30252066313936,1,BeanWise,777,540b37d7498e634754b1db46,0
43.70751755961952,-79.30252066313936,1,Mexitaco,564,58e968093e9dfb70ef0bc341,0
43.70751755961952,-79.30252066313936,1,Harvey's,658,4bd705e07b1876b0f16b8d86,0
43.70751755961952,-79.30252066313936,2,Plaxton Coffee,21,5bdda5e323a2e600397a99bd,0
43.70751755961952,-79.30252066313936,1,Masala Burgers,21,62759b4cf4fb170a9952bd54,0
43.70751755961952,-79.30252066313936,2,Glengarry Arms,54,4c02f17cf423a5935194cf16,0
43.70751755961952,-79.30252066313936,1,Second Cup Café,944,501b209ee4b0e4a45511813e,0
43.70751755961952,-79.30252066313936,3,Subway,566,4ccb1186ee23a14397c614a8,0
43.70751755961952,-79.30252066313936,3,Tim Hortons,843,4d989d68c19fb60c1036b265,0
43.70751755961952,-79.30252066313936,2,McDonald's,616,4c23a463136d20a1958ae061,0
43.70751755961952,-79.30252066313936,3,Tata Hot Sauce Emporium,368,5f233538bc42a35d3f2b2652,0
43.70751755961952,-79.30252066313936,2,Enercare Connections Inc,472,379253c3db084647a4d765ff,0
43.70751755961952,-79.30252066313936,1,Soca Palace,553,4c24e112b7b8a59376353de8,0
43.70751755961952,-79.30252066313936,1,Golden King Chinese Food,574,4d82a54799b78cfa3be78f1f,0
43.70751755961952,-79.30252066313936,1,Kanga Restaurant,574,4bff1962ca1920a1a460ec81,0
43.70751755961952,-79.30252066313936,3,Viva Shawarma,575,5939b4101c0b3415efade26d,0
43.70751755961952,-79.30252066313936,1,Thai Two Grill,578,4f21ad5ca17c7688019ce7c5,0
43.70751755961952,-79.30252066313936,1,The Smoke Bloke,583,5310c9dc498e09277ecb8013,0
43.70751755961952,-79.30252066313936,1,St Clair Bar Grill,593,cb9abe7a15084f4d99f09bc3,0
43.70751755961952,-79.30252066313936,1,Imlil Moroccan Cuisine,602,ba2a18d0e9e54afa7eade4f6,0
43.70751755961952,-79.30252066313936,2,Black Bear Pub,610,4d54b2c7a05c3704a7d8af87,0
43.70751755961952,-79.30252066313936,2,Truly India,626,5251c4460493a8ac9dec0bb7,0
43.70751755961952,-79.30252066313936,1,27 Restaurant,629,4fc3b034e4b045c5b604621e,0
43.70751755961952,-79.30252066313936,1,977 Cafe,631,4dd05e15ae603b786d5f1a34,0
43.70751755961952,-79.30252066313936,1,Momozone,635,61e47dbc176ac3179fefca06,0
43.70751755961952,-79.30252066313936,1,Mexico Lindo,635,5b035a48491be7002c2f94e6,0
43.70751755961952,-79.30252066313936,3,Dawes Cafe,665,588e5387d8f3e90ab970cc1d,0
43.70751755961952,-79.30252066313936,1,China Work,668,5f5c2bbf7683a94671f5ba60,0
43.70751755961952,-79.30252066313936,3,Du Cafe,691,511aa02180558360286f8578,0
43.70751755961952,-79.30252066313936,3,Coffee Sense Inc,703,48010845ad0b4e8bd65fa0d9,0
43.70751755961952,-79.30252066313936,3,Nostalgia Coffee Co,733,52e450a4498e84a8d1139ebf,0
43.70751755961952,-79.30252066313936,1,Duffy's Drive-In Restaurant,761,4b0d2faef964a5206e4423e3,0
43.70751755961952,-79.30252066313936,1,Jamrock Family Restaurant & Bar,764,4c3f540faf052d7f642b7a79,0
43.70751755961952,-79.30252066313936,1,Papa John's Pizza,774,5b186b7a7269fe002caa5c0a,0
43.70751755961952,-79.30252066313936,1,Lafamiglia Pizza Inc,841,2ea721c7d5344bcc6bf5609f,0
43.70751755961952,-79.30252066313936,1,The BarBQ Factory Texas Style Smoke House,847,5d322dbe898bc70008a724f3,0
43.70751755961952,-79.30252066313936,1,La Famliglia,872,4e07c0f27d8b2a01805cf1e2,0
43.70751755961952,-79.30252066313936,1,Ocean Halibut Fish & Chips,916,5d48a53a0372ce000780cc0f,0
43.70751755961952,-79.30252066313936,1,Patty Stop,918,611699e9aadcf9031a8ee561,0
43.70751755961952,-79.30252066313936,1,Venice Pizza,922,4bccc53fcc8cd13a9b8bc1cf,0
43.70751755961952,-79.30252066313936,2,Golden Wok Chinese Restaurant,961,50edcd30e4b0372659fcb29a,0
43.70751755961952,-79.30252066313936,2,Corporate Cravings Fine Food Catering,994,ce3475ed5c8b4be3500cb4e5,0
43.70751755961952,-79.30252066313936,1,Swiss Chalet Rotisserie & Grill,724,5bdc85603149b9002c9edb9f,0
43.70751755961952,-79.30252066313936,1,Double Double Pizza,607,a3745a2b606443604b779111,0
43.70751755961952,-79.30252066313936,1,Shou Ying Mark,639,b8448a637e2c4ffd132e9b72,0
43.70751755961952,-79.30252066313936,1,Master Pizzeria,775,f733dfa66a3b434ca6f1bf5e,0
43.70751755961952,-79.30252066313936,1,Zorbas,868,1d079e631f4a446810d1fcaa,0
43.6452972,-79.3827914,2,WVRST - Union Station,119,5c08474447f876002c736b68,0
43.6452972,-79.3827914,2,Library Bar,98,4ad4c05df964a5203cf620e3,0
43.6452972,-79.3827914,2,REIGN Restaurant + Bar + Bakery,116,5d38f421e57689000787b174,0
43.6452972,-79.3827914,1,Union Chicken,56,5a37fcbf123a1968dcbc4fe2,0
43.6452972,-79.3827914,1,Pizzeria Libretto,385,5462ac56498e128ccafe8fea,0
43.6452972,-79.3827914,2,Cafe Landwer,436,5b6c842bc36588002c80a934,0
43.6452972,-79.3827914,2,Steam Whistle Brewing,524,4ad4c05ef964a520cbf620e3,0
43.6452972,-79.3827914,2,Kellys Landing,31,59a0c566fc9e941199511d9f,0
43.6452972,-79.3827914,2,Air Canada Signature Club,371,4b60d5b9f964a52071fc29e3,0
43.6452972,-79.3827914,1,Pai,549,529612de11d2ab526191ccc9,0
43.6452972,-79.3827914,2,SOCO Kitchen + Bar,267,545bef71498eddc2599b086a,0
43.6452972,-79.3827914,2,Soho House,486,50322b6ae4b09116a296568c,0
43.6452972,-79.3827914,2,Beertown Public House - Toronto,152,61093f8138e3f910ddb98ce2,0
43.6452972,-79.3827914,2,Scaddabush Italian Kitchen & Bar,215,581cad6a7c74e15859a6f890,0
43.6452972,-79.3827914,1,Aroma Espresso Bar,339,59a988a27dc9e105c88b184b,0
43.6452972,-79.3827914,1,King Taps,358,59603f86112c6c70931c9401,0
43.6452972,-79.3827914,1,Chotto Matte,347,5a4fdf56772fbc5e9fa73c7f,0
43.6452972,-79.3827914,2,Miku,607,56201ed4498e7f700c462170,0
43.6452972,-79.3827914,1,Evviva Breakfast Restaurant,416,562922be498e2c6aad0e6091,0
43.6452972,-79.3827914,3,Tim Hortons,91,4c3c73137ea89521dc322247,0
43.6452972,-79.3827914,3,Jack Astor's,84,4ae0cf40f964a520bc8221e3,0
43.6452972,-79.3827914,1,Lobby Lounge at the Shangri-La Toronto,524,53856fa411d2061fc84a3d0a,0
43.6452972,-79.3827914,3,Beer Bistro,639,4b5ca7d8f964a5207c3c29e3,0
43.6452972,-79.3827914,3,Dineen Coffee Co,662,514627d1e4b0dba1b85e9ba8,0
43.6452972,-79.3827914,2,Earl's Kitchen & Bar,303,4d2b615e342d6dcb2b8115cb,0
43.6452972,-79.3827914,3,HotBlack Coffee,735,59f784dd28122f14f9d5d63d,0
43.6452972,-79.3827914,2,RS - Real Sports,379,4c05b0ce5753c92838e739f1,0
43.6452972,-79.3827914,2,CRAFT Beer Market Toronto,644,601d14d442fb60302fae8306,0
43.6452972,-79.3827914,3,360 Restaurant,459,4ad4c05cf964a520dff520e3,0
43.6452972,-79.3827914,1,JaBistro,647,509bb871e4b09c7ac93f6642,0
43.6452972,-79.3827914,3,St. Lawrence Market Outdoor Vendors,978,4ad4c062f964a520fbf720e3,0
43.6452972,-79.3827914,2,Ruth's Chris Steak House,564,50ca02c5245f2d4aa8c2c53d,0
43.6452972,-79.3827914,2,Bar Hop,868,4fcc0dd177167574f0de38d5,0
43.6452972,-79.3827914,1,Starbucks,573,4adc55c6f964a520bd2b21e3,0
43.6452972,-79.3827914,2,Pearl Harbourfront Restaurant,811,4ae33054f964a520759121e3,0
43.6452972,-79.3827914,2,Town Crier Pub,672,4d892556401a224b9eb38618,0
43.6452972,-79.3827914,2,A&W Restaurant,554,57be1ded498edab44ddf8725,0
43.6452972,-79.3827914,3,C'est What,828,4ad4c05cf964a520e3f520e3,0
43.6452972,-79.3827914,2,BeaverTails,655,55a19437498eeea53fa58b54,0
43.6452972,-79.3827914,2,French Made,744,59add6d3c824ae7692f4a8e9,0
43.6452972,-79.3827914,1,Starbucks,540,5388921e498e450b0a21af23,0
43.6452972,-79.3827914,2,Sud Forno,695,5979225fa87921424da2e994,0
43.6452972,-79.3827914,1,Queen St Warehouse,808,549dd93f498eec33464a5fd2,0
43.6452972,-79.3827914,1,Minami,483,5fb5b1ca5e25237e72d6ec38,0
43.6452972,-79.3827914,2,Moxies,182,5234f22411d2754113a667cf,0
43.6452972,-79.3827914,2,Flatiron & Firkin,782,4b0874b4f964a520420c23e3,0
43.6452972,-79.3827914,1,Aroma Espresso Bar,585,55a40a8e498e0819937a8534,0
43.6452972,-79.3827914,2,Kinka Izakaya,488,5dd57755154c6b000888e652,0
43.6452972,-79.3827914,3,Bier Markt,747,4ad4c05df964a52055f620e3,0
43.6452972,-79.3827914,2,Louix Louis,420,5c05e467b3c961002c786c52,0
43.652777,-79.372637,3,Fahrenheit Coffee,44,4fff1f96e4b042ae8acddca5,0
43.652777,-79.372637,2,The George Street Diner,96,4ae5f583f964a52084a321e3,0
43.652777,-79.372637,2,Gyu-Kaku BBQ,226,574ad72238fa943556d93b8e,0
43.652777,-79.372637,3,Neo Coffee Bar,356,55be4bd4498e08d9ccc061e4,0
43.652777,-79.372637,3,St. Lawrence Market Outdoor Vendors,455,4ad4c062f964a520fbf720e3,0
43.652777,-79.372637,1,The Carbon Bar,181,529e7344498e18bff5e60191,0
43.652777,-79.372637,2,Rooster Coffee House,573,51853a73498e4d97a8b20831,0
43.652777,-79.372637,3,Beer Bistro,525,4b5ca7d8f964a5207c3c29e3,0
43.652777,-79.372637,3,Dineen Coffee Co,554,514627d1e4b0dba1b85e9ba8,0
43.652777,-79.372637,2,Bellissimo Pizzaria & Ristorante,537,4af61930f964a520260122e3,0
43.652777,-79.372637,3,C'est What,487,4ad4c05cf964a520e3f520e3,0
43.652777,-79.372637,2,CRAFT Beer Market Toronto,541,601d14d442fb60302fae8306,0
43.652777,-79.372637,3,Jazz Bistro,623,514cc159e4b0e4f73af4eced,0
43.652777,-79.372637,2,The Chase Fish and Oyster,582,5214e7c111d2a83379eae21f,0
43.652777,-79.372637,2,The Keg Steakhouse + Bar,695,4b56a44ff964a5206e1728e3,0
43.652777,-79.372637,3,Roselle Desserts,843,54ea41ad498e9a11e9e13308,0
43.652777,-79.372637,2,Balzacs Coffee Ltd,484,536fd522498e09c6690800e2,0
43.652777,-79.372637,1,Senator Restaurant,616,4ad7929cf964a520500c21e3,0
43.652777,-79.372637,1,Hokkaido Ramen Santouka,568,509e9ef6e4b0ab175389a6c5,0
43.652777,-79.372637,1,John & Sons Oyster House,756,4ad4c060f964a5207cf720e3,0
43.652777,-79.372637,1,Starbucks,597,4adc55c6f964a520bd2b21e3,0
43.652777,-79.372637,2,Walrus Pub & Beer Hall,816,5a8f505eb6eedb5c284a78ad,0
43.652777,-79.372637,1,The Works Craft Burgers & Beer,464,50fd7b1b582f9d035e57a426,0
43.652777,-79.372637,2,Five Guys Burgers & Fries,817,5064c3dde4b07c5a18986283,0
43.652777,-79.372637,2,The Keg Steakhouse + Bar,972,4ad69511f964a520e40721e3,0
43.652777,-79.372637,1,Kyoto Katsugyu,541,5dbf58ee4fdff00008edea5a,0
43.652777,-79.372637,2,Red Lobster,967,4ae3398ff964a520ed9121e3,0
43.652777,-79.372637,1,Bob's Bulgogi,400,4b50adaff964a520062d27e3,0
43.652777,-79.372637,2,Sud Forno,554,5979225fa87921424da2e994,0
43.652777,-79.372637,1,ARDO Restaurant,390,56d8dff7498eb4e5e661e78d,0
43.652777,-79.372637,1,King Taps,895,59603f86112c6c70931c9401,0
43.652777,-79.372637,1,Chotto Matte,857,5a4fdf56772fbc5e9fa73c7f,0
43.652777,-79.372637,2,Flatiron & Firkin,491,4b0874b4f964a520420c23e3,0
43.652777,-79.372637,2,Salad King,899,4ad4c061f964a52095f720e3,0
43.652777,-79.372637,2,Chipotle Mexican Grill,805,4adc9148f964a520512d21e3,0
43.652777,-79.372637,2,Goose Island Brew House - Toronto,609,597abafcb2958f7e523ea993,0
43.652777,-79.372637,1,Paramount Fine Foods,660,4c9cd4d37c096dcb9034c5d1,0
43.652777,-79.372637,2,JOEY Eaton Centre,829,4df909dfe4cd2129701c0690,0
43.652777,-79.372637,3,Balzacs Coffee,772,4fb13c20e4b011e6f93513c0,0
43.652777,-79.372637,1,Cantina Mercatto,605,5c07225eb9b37b002c51136a,0
43.652777,-79.372637,2,The 3 Brewers,693,4a9f21c0f964a520a63c20e3,0
43.652777,-79.372637,3,Bier Markt,623,4ad4c05df964a52055f620e3,0
43.652777,-79.372637,3,Uncle Tetsu's Japanese Cheesecake,961,55074b57498ef35eeeaafe29,0
43.652777,-79.372637,3,Scotland Yard,646,4b2184a9f964a520193d24e3,0
43.652777,-79.372637,2,Aroma Espresso Bar,920,526e903911d2865e35679b3d,0
43.652777,-79.372637,2,Fran's Restaurant,546,4ada04eff964a520571d21e3,0
43.652777,-79.372637,3,The Jason George,350,4ae8cf93f964a5207eb221e3,0
43.652777,-79.372637,3,Tim Hortons,532,54f9c6de498eb5e6895c94b2,0
43.652777,-79.372637,2,Louix Louis,794,5c05e467b3c961002c786c52,0
43.652777,-79.372637,3,Mast Coffee,366,59d110cc5161135b15f990b7,0
43.690564,-79.326319,3,The Wren,910,5155ca12e4b0e05526806bdf,0
43.690564,-79.326319,1,Rendez-Vous,881,4ad9221cf964a520671821e3,0
43.690564,-79.326319,3,Red Rocket Coffee,930,4f0f11fbe4b035449917e927,0
43.690564,-79.326319,2,Local 1794,900,548f88e8498e28fb6eecbee6,0
43.690564,-79.326319,2,Pomarosa Coffee Shop & Kitchen,816,59bb20b679f6c73b6546cb4f,0
43.690564,-79.326319,3,Patisserie la Cigogne,901,4d8e5df3c1b1721eeafa2e46,0
43.690564,-79.326319,2,Little Coxwell Restaurant,664,4e18729fb3ad8e08699ec3bb,0
43.690564,-79.326319,1,Sauce Danthforth,906,4fd7a5eba17c090a825b3a91,0
43.690564,-79.326319,3,Subway,128,4f3bc224e4b0c533fa75301b,0
43.690564,-79.326319,2,Retro Burger,829,4dffdab7483b4557162392e3,0
43.690564,-79.326319,1,Borrel,977,59fa615a35d3fc15117995e8,0
43.690564,-79.326319,2,Remarks Bar & Grill,724,4b6c6b3cf964a5209e382ce3,0
43.690564,-79.326319,2,Sarah's Cafe & Bar,871,4af0b6fcf964a5207ade21e3,0
43.690564,-79.326319,1,Starbucks,643,4fa2f37de4b08c046b69f694,0
43.690564,-79.326319,1,TEGH Cafe on 4,126,4ec405a98231d4c9fefab14c,0
43.690564,-79.326319,3,Subway,811,4c03df916c349c74576b750c,0
43.690564,-79.326319,1,Oyster and the Bucket,624,536d4075498e04df079d70d1,0
43.690564,-79.326319,1,The Red Rocket,638,4c0408029a7920a1f4b2d079,0
43.690564,-79.326319,3,The Up-Town Wine Bar,646,53055790498eef85482b0807,0
43.690564,-79.326319,1,Paul's Spaghetti,650,4c5f3a2890b2c9b6c3353a22,0
43.690564,-79.326319,1,Corrado's Sandwiches and Pasta,653,532e15f5498e5b36d7846698,0
43.690564,-79.326319,1,Thai to Go,654,52a108e011d2334518ecd86b,0
43.690564,-79.326319,2,Sophie's Sports Bar Ltd,696,4cd318d6ecc3a093b0989893,0
43.690564,-79.326319,1,Skara Greek Cuisine,764,60b4207b821fa753f45b718d,0
43.690564,-79.326319,2,A&W Restaurant,806,5fae2bf03263d34d4caa8e27,0
43.690564,-79.326319,1,Pizzaiolo,817,5effab558fb140689200431c,0
43.690564,-79.326319,2,Aviator Danforth,838,5c71cdea780eee002c9fda5f,0
43.690564,-79.326319,1,The best backyard ever,839,4fc191ac0039ac78ad793c19,0
43.690564,-79.326319,2,Mofer Coffee,846,5e515bff947ea90008994cef,0
43.690564,-79.326319,3,Coffee Time Donuts,851,4adf88aaf964a520887b21e3,0
43.690564,-79.326319,2,Shisha Marquise,856,5e695ca03939dc00080a6e93,0
43.690564,-79.326319,1,Mom’s Basement,862,5de19861db954c0008eeca06,0
43.690564,-79.326319,2,Mr Sub Danforth and Coxwell,865,4af79474f964a520ef0922e3,0
43.690564,-79.326319,1,Spice Heaven,874,52cf70e1498e5f39db17bd44,0
43.690564,-79.326319,3,Djerba la Douce,874,4c785f78df08a1cd8654d75d,0
43.690564,-79.326319,1,The Rib House,893,4dbb444593a08f9274a06cda,0
43.690564,-79.326319,2,The Wood Owl,899,619847733350c324ea2725f0,0
43.690564,-79.326319,1,Abugida Restaurant & Lounge,919,5e1f32b49dfc69000731470f,0
43.690564,-79.326319,1,Sora Restaurant,931,b6c0c1897d664ca5ce51e76b,0
43.690564,-79.326319,1,Bancan Kitchen,941,621adc5c04502716a081f8a1,0
43.690564,-79.326319,1,Meskerem,945,5383c2d1498e59fc1284847c,0
43.690564,-79.326319,1,Tipsy Moose Pub,952,5c40c8c55bc27d00254eaee5,0
43.690564,-79.326319,1,La Samoserie,991,5c6ff3f331fd14002cbdba2f,0
43.690564,-79.326319,3,Tim Hortons,798,4bede7f14daaa59377718f61,0
43.690564,-79.326319,2,McDonald's,880,4b1282f7f964a520688a23e3,0
43.690564,-79.326319,1,Hole-E Burger - Coxwell Ave,764,cc3224a66c4c4581a2c6facb,0
43.690564,-79.326319,1,East of York Gourmet Food,993,1f39405ad1d94a258885bc87,0
43.661152,-79.358505,2,Le Beau,92,5e0b969e063b9c000838dbc9,0
43.661152,-79.358505,3,Sumach Espresso,367,5619551a498e9e35fce2256b,0
43.661152,-79.358505,3,Daniels Spectrum,288,505af105e4b0df441225430b,0
43.661152,-79.358505,2,Impact Kitchen,568,5612b1cc498e3dd742af0dc8,0
43.661152,-79.358505,1,White Lily Diner,634,58233f576a80ef616dbf88ab,0
43.661152,-79.358505,3,Dark Horse Espresso Bar,580,553ab5bc498e111b32cd18f5,0
43.661152,-79.358505,2,Hanoi 3 Seasons,702,4bfb0fcaf214a59368bcae0e,0
43.661152,-79.358505,3,House on Parliament,801,4add3b20f964a520b16421e3,0
43.661152,-79.358505,1,Souk Tabule,885,57e0745a498ea809dbf75f68,0
43.661152,-79.358505,3,Roselle Desserts,903,54ea41ad498e9a11e9e13308,0
43.661152,-79.358505,3,Boxcar Social,948,55637f1c498ecfe4c5dd2322,0
43.661152,-79.358505,2,Andrea's Gerrard St. Bakery,817,5003029ce4b07c8ae9a993a7,0
43.661152,-79.358505,3,St John's Bakery,667,4bb77483b35776b0b394c701,0
43.661152,-79.358505,1,Tabule,990,519d414a498e6cc21f677ff4,0
43.661152,-79.358505,1,Farside,745,57c0d03f498e814e3f91fb63,0
43.661152,-79.358505,2,Stout Irish Pub,899,4d2ba482068e8cfa15e7e44c,0
43.661152,-79.358505,1,La Carnita,911,5500bd15498ec8482e5e635f,0
43.661152,-79.358505,3,Que Ling Restaurant,893,4b9567c4f964a520daa034e3,0
43.661152,-79.358505,3,Prohibition Gastrohouse,707,4ae0ab5ff964a520758121e3,0
43.661152,-79.358505,3,Terroni Sud Forno Produzione e Spaccio,802,5e5d749285a0610007e60fe8,0
43.661152,-79.358505,1,Rooftop at Broadview Hotel,714,59d40c3da9e40234d27cdc28,0
43.661152,-79.358505,2,Bonjour Brioche,996,4ad79959f964a520990c21e3,0
43.661152,-79.358505,2,The Aviary,888,5b7ccd5e1f8ed6002c9bd7d0,0
43.661152,-79.358505,2,A&W Restaurant,687,5d300095844dd80008b34464,0
43.661152,-79.358505,3,Jet Fuel Coffee,914,4ad79243f964a5204c0c21e3,0
43.661152,-79.358505,2,Sultan of Samosas,619,52af6dc5498e33995b0bbf03,0
43.661152,-79.358505,2,Tim Hortons,262,5a6e0c605f68b93a075d0bc1,0
43.661152,-79.358505,1,Sukhothai,878,59cd8a18e179105e08f003c6,0
43.661152,-79.358505,1,Wok & Roast Chinese BBQ,658,58ab6f3eea29b818ab66cb3e,0
43.661152,-79.358505,2,Souvlaki Express,758,4bc39c914cdfc9b6f29c9721,0
43.661152,-79.358505,1,Gusto 501,737,5e3618557bde930007d18b8d,0
43.661152,-79.358505,2,Wendy's,195,579400f5498eeafb24897f10,0
43.661152,-79.358505,1,Dark Horse Espresso Bar,894,581258b738fa5bbefe4c0857,0
43.661152,-79.358505,3,Tim Hortons,608,4bca9a2e0687ef3b3e78dccc,0
43.661152,-79.358505,3,Subway,808,4b11680ef964a520ec7b23e3,0
43.661152,-79.358505,3,Tim Hortons,484,4d22173ab69c6dcbf62c7f95,0
43.661152,-79.358505,1,It's All GRK,429,556f469c498ea79ca4d67ad0,0
43.661152,-79.358505,1,Rooftop BBQ,621,55fb5b46498e201b265da836,0
43.661152,-79.358505,1,Completo Sandwiches,651,5e2de26803cb120008b3eff4,0
43.661152,-79.358505,1,Congo Coffee & Beignets,662,702b4437fd3b42d280acfd51,0
43.661152,-79.358505,1,Weheliye Restaurant,664,5bf9f9f7135b39002cd82007,0
